Glen Lakes Municipal Golf Crs,5450 W Northern Ave,Glendale,AZ,85301,33.5532052,-112.1762466
Ledgestone Golf Course,1600 Ledgestone Way,Reeds Spring,MO,65737,36.692837,-93.324286
Mallard Point Golf Club,4383 Ga Highway 215 S,Rochelle,GA,31079,31.9144153,-83.4024928
Johnson Park Golf Course,6200 Northwestern Ave,Racine,WI,53406,42.7582054,-87.8576421
Little Harbor Country Club,1 Little Harbor Rd,Wareham,MA,2571,41.7283753,-70.6670727
North Oaks Golf Club,54 E Oaks Rd,Saint Paul,MN,55127,45.0849708,-93.0942677
Fraternal Order Of Eagles,833 Early St,Santa Fe,NM,87505,35.677124,-105.9515537
Etowah Valley Country Club,470 Brickyard Rd,Etowah,NC,28729,35.3243933,-82.602811
Presidio Hills Golf Course,4136 Wallace St,San Diego,CA,92110,32.7568742,-117.1974912
Forest Park Golf Course,6141 Lagoon Dr,Saint Louis,MO,63112,38.6445712,-90.2967854
Lutz Executive Golf Ctr,18226 Clear Lake Dr,Lutz,FL,33548,28.14302,-82.4708735
Chevy Chase Country Club,1000 N Milwaukee Ave,Wheeling,IL,60090,42.15911,-87.9173021
Brookfield Country Club Inc,5120 Shimerville Rd,Clarence,NY,14031,42.983928,-78.666017
Bhgc Llc,104 Stoney Creek Dr,Macon,GA,31220,32.8856053,-83.8062027
Stonehenge Golf  Country Club,1000 Farnham Dr,North Chesterfield,VA,23236,37.4964654,-77.6265794
Ironwood Golf Course,445 State Rd,Hinckley,OH,44233,41.2645709,-81.7107198
Springfield Piper Glen,7112 Piper Glen Dr,Springfield,IL,62711,39.6966182,-89.700089
Mayfield Sand Ridge Club,1545 Sheridan Rd,Cleveland,OH,44121,41.5154948,-81.5093099
City Of Mason Golf Ctr,6042 Fairway Dr,Mason,OH,45040,39.3502063,-84.2783878
Tamahka Trails Golf Club,222 Slim Lemoine Rd,Marksville,LA,71351,31.1050136,-92.0583544
Marquette Golf & Country Club,1075 Grove St,Marquette,MI,49855,46.5360899,-87.4189889
Polo Trace Golf Club,745 Buttonwood Ln,Boynton Beach,FL,33436,26.5560308,-80.0942186
Twin Spring Golf Course,295 Wilder Rd,Bolton,MA,1740,42.4410677,-71.6411912
Planters Row Golf Links,2080 Lexington Rd,Nicholasville,KY,40356,37.9140785,-84.5536327
Calusa Lakes Golf Club,1995 Calusa Lakes Blvd,Nokomis,FL,34275,27.16256,-82.443722
Miracle Hill's Golf & Tennis,1401 N 120th St,Omaha,NE,68154,41.2728599,-96.0993597
Burlington Golf Club,2124 Sunnyside Ave,Burlington,IA,52601,40.8339413,-91.1219215
Ruby Hill Golf Club,3400 W Ruby Hill Dr,Pleasanton,CA,94566,37.6400444,-121.8148827
Charbonneau Golf Club,32020 Sw Charbonneau Dr,Wilsonville,OR,97070,45.294105,-122.7490373
C P Land Llc,30325 Carter Cemetery Rd,Springfield,LA,70462,30.414241,-90.5772656
Mc Cullough's Emerald Golf,3016 Ocean Heights Ave,Egg Harbor Township,NJ,8234,39.3617924,-74.6163105
Lakeside Golf Club,4201 Clybourn Ave,Toluca Lake,CA,91602,34.1454318,-118.3464292
Point Roberts Golf & Cntry Clb,1350 Pelican Pl,Point Roberts,WA,98281,48.9962494,-123.0798384
Cattail Creek Country Club,3600 Cattail Creek Dr,Glenwood,MD,21738,39.2767508,-77.0365132
Rum Pointe Golf Course,7000 Rum Point Ln,Berlin,MD,21811,38.245511,-75.1640838
Lake Orlando Golf Club,4224 Club House Rd,Orlando,FL,32808,28.5943054,-81.4297394
Rattle Run Golf Course,7163 Saint Clair Hwy,East China,MI,48054,42.7995888,-82.6001593
Twin Woods Golf Club,2924 E Orvilla Rd,Hatfield,PA,19440,40.2815937,-75.2773953
South Shore Golf Course,1727 N River South Rd,Momence,IL,60954,41.1510015,-87.7010548
Skyland Golf & Tennis Course,3550 Columbus Rd Ne,Canton,OH,44705,40.846914,-81.3094851
Mississippi National Golf Links Inc,409 Golf Links Dr,Red Wing,MN,55066,44.5536825,-92.4936805
Avon Fields Golf Course,4081 Reading Rd,Cincinnati,OH,45229,39.1639348,-84.4725717
Green Tree Grill,5501 Schroeder Rd,Madison,WI,53711,43.0447349,-89.4764375
Ellensburg Golf & Country Club,3231 S Thorp Hwy,Ellensburg,WA,98926,47.0193425,-120.6281252
Dearborn Hills Golf Course,1300 S Telegraph Rd,Dearborn,MI,48124,42.3014282,-83.2733929
Texarkana Golf Ranch,7401 Scott Wright Rd,Texarkana,TX,75503,33.4851918,-94.1098997
Spring Hill Country Club,155 Nw Country Club Ln,Albany,OR,97321,44.6608661,-123.1035004
Meadowbrook Golf Course,601 Municipal Dr,Lubbock,TX,79403,33.5983464,-101.8308559
Lake Moore Country Club,29000 W Sullivan Lake Rd,Mchenry,IL,60051,42.3448855,-88.1817829
Everglades Club,356 Worth Ave,Palm Beach,FL,33480,26.700729,-80.040958
Concession Golf Club,7700 Lindrick Ln,Bradenton,FL,34202,27.402222,-82.3427723
Ptarmigan Country Club Mntnc,5505 E County Road 32 E,Fort Collins,CO,80528,40.4862953,-104.9731432
Hackberry Golf Club,102 Lakeside Valley Dr,Houston,TX,77042,29.7607867,-95.5687829
Wiltwyck Golf Club,404 Steward Ln,Kingston,NY,12401,41.915238,-74.040725
Pennsauken Country Club,3800 Haddonfield Rd,Pennsauken,NJ,8109,39.9583156,-75.0244924
Cabarrus Country Club,3247 Weddington Rd,Concord,NC,28027,35.396126,-80.6329943
Tpc Harding Park,99 Harding Rd,San Francisco,CA,94132,37.7258217,-122.4918947
Twin Creeks Golf Club,501 Twin Creeks Dr,Allen,TX,75013,33.1044228,-96.7110613
Tanglewood Golf Course,245 Tanglewood Ct,Taylorsville,KY,40071,38.0288959,-85.3084039
Oki Foundation,1416 112th Ave Ne,Bellevue,WA,98004,47.6238008,-122.1907216
Forest Creek Golf Course,99 Twin Ridge Pkwy,Round Rock,TX,78664,30.5192481,-97.5978718
Florence Country Club,450 Country Club Blvd,Florence,SC,29501,34.1790313,-79.7983671
Hemlock Golf Course,1872 Power Dam Rd,Walnut Cove,NC,27052,36.365533,-80.131173
Champion Club At Hampton Creek,7502 Snow Hill Rd,Ooltewah,TN,37363,35.1367957,-85.0642368
Tappan Golf Ctr,116 Route 303,Tappan,NY,10983,41.0344307,-73.9458785
Dacotah Ridge Golf Course,30584 County Highway 2,Morton,MN,56270,44.5858232,-94.8711738
Sycuan Golf Resort,3007 Dehesa Rd,El Cajon,CA,92019,32.7852725,-116.8832227
Grasslands Tennis Club,1600 Grasslands Blvd,Lakeland,FL,33803,28.0129737,-81.97995
Bidwell Park Golf Course,3199 Golf Course Rd,Chico,CA,95973,39.7683155,-121.7789627
Boone Links,19 Clubhouse Dr,Florence,KY,41042,39.0115024,-84.6831929
Arizona Biltmore Catering,2400 E Missouri Ave,Phoenix,AZ,85016,33.5243381,-112.0218068
Club Pelican Bay,707 Gulf Park Dr,Naples,FL,34108,26.2320316,-81.8064762
Palo Duro Creek Golf Club,50 Country Club Dr,Canyon,TX,79015,34.9933006,-101.9254231
Grand Island Club,102 Starksville Ave N,Leesburg,GA,31763,31.732066,-84.1675597
Top Golf Alexandria,6625 S Van Dorn St,Alexandria,VA,22315,38.7765023,-77.1332645
Steeple Chase Golf Club,1401 N Midlothian Rd,Mundelein,IL,60060,42.2855421,-88.0169057
Grangeville Country Club,16785 Highway 95 S,Grangeville,ID,83530,45.9136488,-116.1580273
Sandhill Golf Course,Po Box 2456,Deland,FL,32721,29.0280044,-81.3062575
Sunbelt Golf Corp Mntnc Fclty,2 Sunbelt Pkwy,Gadsden,AL,35905,33.8852209,-85.9204233
Plateau Club,25625 E Plateau Dr,Sammamish,WA,98074,47.6105437,-121.997575
Hansen Park Golf Course,9800 Underwood Pkwy,Milwaukee,WI,53226,43.0538706,-88.028523
Houston Chronicle,4747 Southwest Fwy,Houston,TX,77027,29.7296453,-95.4559649
Sandia Golf Club,30 Rainbow Rd Ne,Albuquerque,NM,87113,35.2065434,-106.5630909
Indian Summer Golf-Country Clb,5900 Troon Ln Se,Olympia,WA,98501,46.9944613,-122.8385628
Killbuck Golf Course,43 Tweedy Ln,Anderson,IN,46012,40.1367128,-85.6473733
Westburn Golf & Country Club,5617 S Huron River Dr,South Rockwood,MI,48179,42.0731516,-83.2719693
Bidsbyfax.Com,Po Box 15450,Washington,DC,20003,38.8856151,-76.9976337
Heatherwoode Golf Course Mntnc,88 Heatherwoode Blvd,Springboro,OH,45066,39.538055,-84.2318221
Country Place,2727 Country Pl,Carrollton,TX,75006,32.9611304,-96.8567732
Muskegon Country Club,2801 Lakeshore Dr,Muskegon,MI,49441,43.2138024,-86.3113268
Sims Oak Hills Golf Course,11522 State Road 120,Middlebury,IN,46540,41.7253016,-85.6888318
Twin Lakes Village Golf Course,5416 W Village Blvd,Rathdrum,ID,83858,47.8674521,-116.8584581
Pine Ridge Community Golf,5600 N Elkcam Blvd,Beverly Hills,FL,34465,28.9449899,-82.4962231
Dalton Golf & Country Club,333 Country Club Way,Dalton,GA,30721,34.8062913,-84.9534359
Tee Time Services,11800 Sunrise Valley Dr,Reston,VA,20191,38.9496991,-77.3547843
Northcliffe Golf Club,5301 Country Club Blvd,Cibolo,TX,78108,29.6249299,-98.2278879
Ars Advertising,4100 Mountain View Ave,Chattanooga,TN,37415,35.1251234,-85.2995372
Scotch Valley Country Club,18 Clubhouse Dr,Hollidaysburg,PA,16648,40.4969037,-78.2948909
Brass Ring Golf Club,14405 Country Club Ln,Logan,OH,43138,39.5165384,-82.3796284
Apple Ridge Country Club,25a Hanover Rd Ste 310,Florham Park,NJ,7932,40.7902312,-74.3852642
Los Caballeros Golf Club,1551 S Vulture Mine Rd,Wickenburg,AZ,85390,33.9395706,-112.7811875
Metamora Fields Golf Club,801 W Progress St,Metamora,IL,61548,40.806623,-89.3696719
Foster Golf Course,3900 Old Mill Rd,Fort Wayne,IN,46807,41.0488652,-85.157344
Prairie Landing Golf Club,2325 Longest Dr,West Chicago,IL,60185,41.8868821,-88.2514899
Grapevine Golf Course,3800 Fairway Dr,Grapevine,TX,76051,32.9794293,-97.053049
Cherry Valley Club Inc,28 Rockaway Ave,Garden City,NY,11530,40.7176866,-73.6454333
Atabi,19 Lightning W Ranch Rd,Washoe Valley,NV,89704,39.2404945,-119.8289678
Pine Acres Par 3,11912 N Division St,Spokane,WA,99218,47.7666041,-117.400454
White Beeches Golf-Country Clb,70 Haworth Dr,Haworth,NJ,7641,40.9559585,-74.0115404
Cold Springs Golf & Country,6500 Clubhouse Dr,Placerville,CA,95667,38.7481648,-120.874272
Black Mesa Golf Club,115 Nm 399,Espanola,NM,87532,35.9701371,-106.0601272
Scottsdale Country Club Vlg,11500 N Hayden Rd,Scottsdale,AZ,85260,33.5903986,-111.9090327
Hidden Hills Golf Course,24720 Millwood Rd,Howard,OH,43028,40.397148,-82.30275
Philadelphia Quartet Golf Club,196 Summit Trace Rd,Langhorne,PA,19047,40.216757,-74.9254477
Rustic Cafe,516 Boston Post Rd,East Lyme,CT,6333,41.3441938,-72.2612769
Ocean Links Corporation,2 Miramontes Point Rd,Half Moon Bay,CA,94019,37.435081,-122.4399531
Parks  Recreation Dept,6700 Crandon Blvd,Key Biscayne,FL,33149,25.716628,-80.1591915
Kitsap Golf & Country Club,3885 Nw Golf Club Hill Rd,Bremerton,WA,98312,47.5898952,-122.701421
Wailea Blue Course Golf Club,120 Kaukahi St,Kihei,HI,96753,20.6746633,-156.4368332
Orient-Express Hotels Inc,750 3rd Ave Fl 9,New York,NY,10017,40.7537472,-73.9726074
Roycebrook Country Club,201 Hamilton Rd,Hillsborough,NJ,8844,40.5099401,-74.6012213
Rush Lake Hills Golf Course,3199 Rush Lake Rd,Pinckney,MI,48169,42.4758044,-83.8798328
Kernwood Country Club,1 Kernwood St,Salem,MA,1970,42.5414697,-70.9046156
Reid Municipal Golf Course,1100 E Fremont St,Appleton,WI,54915,44.2520908,-88.3836311
Galena Golf Club,11557 W Us Highway 20,Galena,IL,61036,42.446301,-90.4534087
Oak Glen Golf Course,1599 Mckusick Rd N,Stillwater,MN,55082,45.0710631,-92.8302844
Cedar Ridge Golf Course,1225 Barlow Two Taverns Rd,Gettysburg,PA,17325,39.7653567,-77.1899979
Shawnee Golf Course,460 Northwestern Pkwy,Louisville,KY,40212,38.2712596,-85.8200159
Presidio Golf Course,300 Finley Rd,San Francisco,CA,94129,37.7907918,-122.4596539
Northland Country Club,3901 E Superior St,Duluth,MN,55804,46.828545,-92.0516024
Sea Trail Golf Resort,80 Mill Pond Rd Sw,Sunset Beach,NC,28468,33.9026751,-78.515501
Foxfire Golf Club Inc,215 Foxfire Dr,Waupaca,WI,54981,44.3485169,-89.1309083
Grey Stone Golf Club,2555 Highway 70 E,Dickson,TN,37055,36.088526,-87.3370097
Furman University Golf Club,400 N Highway 25 Byp,Greenville,SC,29617,34.9318466,-82.4498062
Hunter's Green Country Club,18101 Longwater Run Dr,Tampa,FL,33647,28.1359234,-82.3512558
Oro Valley Country Club,300 W Greenock Dr,Tucson,AZ,85737,32.3900618,-110.9713225
Cottell Park,5847 Irwin Simpson Rd,Mason,OH,45040,39.3057503,-84.3293856
Angus Links Golf Course,3035 County Highway 38,Windsor,IL,61957,39.4026918,-88.5777791
Oshkosh Country Club Pro Shop,11 W Ripple Ave,Oshkosh,WI,54902,43.9651785,-88.526647
Kahuku Golf Course,56-501 Kamehameha Hwy,Kahuku,HI,96731,21.6726337,-157.941166
Carbon Country Golf Course,3055 N Highway 6,Helper,UT,84526,39.6446558,-110.8647435
Woodland Hills Golf Course,620 Ne 66th Ave,Des Moines,IA,50313,41.6822435,-93.6083838
Lakes Country Club,591 S Shore Dr,Southport,NC,28461,34.0322757,-78.0524045
City Of Camden Point,Po Box 69,Camden Point,MO,64018,39.4539244,-94.7428436
Stafford Country Club,8873 Route 237,Stafford,NY,14143,42.9819849,-78.0678085
Twin Lakes Golf Course,6034 Hollister Ave,Goleta,CA,93117,34.4387846,-119.8312963
Glenmore Country Club,1750 Piper Way,Keswick,VA,22947,37.9874375,-78.3865282
Ipswich Country Club,148 Country Club Way,Ipswich,MA,1938,42.6949898,-70.8974196
Ridgeview Golf Course,1076 Gravel Hill Rd,Ligonier,PA,15658,40.2518875,-79.1989109
High Meadow Golf Course,37300 Golf Club Trl,Magnolia,TX,77355,30.1646899,-95.7336885
Kristen Caven,3056 Champion St,Oakland,CA,94602,37.7950727,-122.2162733
Wasatch Nut Roasting Co Inc,2530 E 2900 S,Salt Lake City,UT,84109,40.7079707,-111.8188769
Beverly Country Club,8700 S Western Ave,Chicago,IL,60620,41.734849,-87.6844971
Clear Creek Golf Club,732 Harleywood Rd,Bristol,VA,24202,36.6648286,-82.1196756
Olde Vine Country Club,9 Tyler Dr,Riverhead,NY,11901,40.9542503,-72.6863777
Cardinal Golf  Country Club,5700 Cardinal Way,Greensboro,NC,27410,36.132242,-79.9123148
Cherrywood Golf Course,7910 Whiteford Center Rd,Ottawa Lake,MI,49267,41.7587152,-83.6602825
Repnet Inc,1204 W 96th St,Minneapolis,MN,55431,44.8300205,-93.2949694
Bartlett Hills Golf Club,800 W Oneida Ave,Bartlett,IL,60103,41.9951668,-88.19544
Adirondack Golf & Country Club,88 Golf Rd,Peru,NY,12972,44.6083939,-73.485318
Lakeview Hills Golf Resort,6560 Peck Rd,Lexington,MI,48450,43.2668598,-82.5578897
Bocaire Country Club,4989 Bocaire Blvd,Boca Raton,FL,33487,26.4214545,-80.1191964
Bear Trace At Cumberland,407 Wild Plum Ln,Crossville,TN,38572,35.8917589,-85.007723
York International Corporation,485 Raleigh Ave,El Cajon,CA,92020,32.7992921,-116.9725449
Los Lagos Golf Club,6365 S Entrada Via Verdes,Fort Mohave,AZ,86426,34.9721031,-114.56884
Reunion Wyndham Grand Golf,7593 Gathering Dr,Kissimmee,FL,34747,28.2605302,-81.5964182
Henderson Golf Course,1 Al Henderson Dr,Savannah,GA,31419,32.0038135,-81.2687714
Bluepoint Solutions,2560 Anthem Village Dr Ste 200,Henderson,NV,89052,35.981262,-115.0980413
Mid South Club,610 Palmer Dr,Southern Pines,NC,28387,35.1893148,-79.4222983
Jug Mountain Ranch,13834 Farm To Market Rd,Mccall,ID,83638,44.8329387,-116.0479775
Prairie Creek Golf,1793 211th St,Maquoketa,IA,52060,42.04813,-90.6535588
Whispering Pines Golf Course,15630 Middle Rd,Meadville,PA,16335,41.6283172,-80.2229251
Herons Glen Golf & Country Clb,2250 Herons Glen Blvd,North Fort Myers,FL,33917,26.7676844,-81.9163009
Sleepy Hollow Golf Club,180 Sleepy Hollow Dr,Hurricane,WV,25526,38.448511,-81.969179
Golf Club At South River,3451 Solomons Island Rd,Edgewater,MD,21037,38.9179033,-76.5718228
Canyon Oaks Country Club,999 Yosemite Dr,Chico,CA,95928,39.7569635,-121.7827028
Ridgeway Country Club,2913 County Road Ii,Neenah,WI,54956,44.197842,-88.546807
Westwoods Golf Course,7 Westwoods Dr,Farmington,CT,6032,41.7099978,-72.8805048
Big Mountain Golf Club,3230 Us Highway 93 N,Kalispell,MT,59901,48.2646341,-114.3312729
Gilroy Golf Course,2695 Hecker Pass Rd,Gilroy,CA,95020,37.0138517,-121.6197507
First Tee Of The Coachella Vly,74945 Sheryl Ave,Palm Desert,CA,92260,33.7374568,-116.3563411
Tapps Island Golf Course,20818 Island Pkwy E,Bonney Lake,WA,98391,47.2293105,-122.1520197
Graymere Country Club,2100 Country Club Ln,Columbia,TN,38401,35.5943221,-87.0732517
Glen Lake Golf & Practice Ctr,14350 County Road 62,Minnetonka,MN,55345,44.8921693,-93.4617167
Carolina Sands Golf Course,4723 Us Highway 701 N,Elizabethtown,NC,28337,34.6499933,-78.5337079
Regents Glen Golf Course,1000 Golf Club Dr,York,PA,17403,39.9397758,-76.7525145
Tartan Pines Golf Club,423 Tartan Way,Enterprise,AL,36330,31.3155444,-85.8799877
Green Crest Golf Course,7813 Bethany Rd,Middletown,OH,45044,39.3832545,-84.3616417
Marina Bay Resort,80 Miracle Strip Pkwy Se,Fort Walton Beach,FL,32548,30.4039069,-86.6094078
Terrapin Hills Country Club,5501 Club Dr Nw,Fort Payne,AL,35967,34.5096108,-85.6875372
Armitage Golf Club,800 Orrs Bridge Rd,Mechanicsburg,PA,17050,40.262547,-76.9616691
Glen Riddle Golf Club,11501 Maid At Arms Ln,Berlin,MD,21811,38.3493943,-75.150202
Rio Hondo Golf Course,10627 Old River School Rd,Downey,CA,90241,33.9538137,-118.1451567
Diamondback Golf Club,1510 E Industrial Blvd,Abilene,TX,79602,32.401544,-99.6942147
Grand View Golf Course,5464 S 68th Ave,New Era,MI,49446,43.5513028,-86.3754702
Crooked Creek Golf Course,4621 Shady Greens Dr,Fuquay Varina,NC,27526,35.6390209,-78.7311178
Big Walnut Golf Course,6683 N State Route 61,Sunbury,OH,43074,40.328921,-82.840676
Summerfield Crossings Golf Clb,13050 Summerfield Blvd,Riverview,FL,33579,27.7959982,-82.3169928
Wolferts Roost Country Club Pl,120 Van Rensselaer Blvd,Albany,NY,12204,42.6786241,-73.7450169
Hollow Brook Golf Club,1060 Oregon Rd,Cortlandt Manor,NY,10567,41.330196,-73.884051
Burning Tree Golf & Country,22871 21 Mile Rd,Macomb,MI,48044,42.6478253,-82.8804756
Bali Hai Maintenance,5160 Las Vegas Blvd S,Las Vegas,NV,89119,36.0831749,-115.17386
Dakota Winds Golf Course,16849 102nd St Se,Hankinson,ND,58041,45.9382123,-96.8357761
Glen Echo Country Club,3401 Lucas And Hunt Rd,Saint Louis,MO,63121,38.6966483,-90.2998682
Trilogy Golf Club-Vistancia,12575 W Golf Club Dr,Peoria,AZ,85383,33.7433161,-112.3305678
Western Hills Municipal Golf,2160 Russellville Rd,Hopkinsville,KY,42240,36.8650058,-87.4570539
Par Mar Valley Country Club,45112 Sd Highway 44,Parker,SD,57053,43.4047987,-97.1791174
Savannah Quarters Country Club,8 Palladian Way,Pooler,GA,31322,32.0750704,-81.2872108
Stevens Park Golf Course,1005 N Montclair Ave,Dallas,TX,75208,32.7567408,-96.8471535
Hidden Creek Golf Club,75 Asbury Rd,Egg Harbor Township,NJ,8234,39.3954648,-74.6859146
John Bortz Sr,405 Norberg Rd,Russell,PA,16345,41.964645,-79.103972
Cherry Blossom Golf & Country,150 Clubhouse Dr,Georgetown,KY,40324,38.2351199,-84.5260612
Indiana University Foundation,301 University Blvd Ste 1031,Indianapolis,IN,46202,39.7720646,-86.1751784
Smock Golf Course,3910 E County Line Rd,Indianapolis,IN,46237,39.6427185,-86.0943827
Ballard County Country Club,2145 La Center Rd,La Center,KY,42056,37.0167925,-88.9610471
Kenosha Country Club,500 13th Ave,Racine,WI,53403,42.6578238,-87.8288515
Quail Ridge Golf Course,2801 Indiana Ave,Baker City,OR,97814,44.7666964,-117.8409542
River Bend Golf  Country Club,5369 Indianwood Dr,Redding,CA,96001,40.5411697,-122.3636288
Seminole Golf Course,4300 Greenwood Ln,Grapevine,TX,76051,32.8930822,-97.0881114
Sierra Lakes Golf Course,16600 Clubhouse Dr,Fontana,CA,92336,34.1453456,-117.4424309
Grand Summit Golf-Country Club,15101 Grand Summit Blvd,Grandview,MO,64030,38.8493832,-94.5148554
Miami Valley Golf Assn,263 Regency Ridge Dr,Dayton,OH,45459,39.6427129,-84.1615496
Mohawk Valley Country Club,6069 State Route 5,Little Falls,NY,13365,43.0246013,-74.9142427
Westlock Partners,8301 E 81st St Ste A,Tulsa,OK,74133,36.0471902,-95.8844424
Island Valley Golf Course Pro,1208 Fairport Rd,Fairport,NY,14450,43.107563,-77.4659839
Van Buskirk Park Golf Course,1740 Houston Ave,Stockton,CA,95206,37.920339,-121.309351
Alfred Tup Holmes Golf Course,2300 Wilson Dr Sw,Atlanta,GA,30311,33.7161063,-84.4584959
Meridian Valley Country Club,24830 136th Ave Se,Kent,WA,98042,47.378457,-122.158244
Maple Bluff Country Club,500 Kensington Dr,Madison,WI,53704,43.1144298,-89.3695249
Quail Ridge Golf Course,4055 Altruria Rd,Memphis,TN,38135,35.2351754,-89.8469897
Indian Lakes Resort,250 W Schick Rd Ofc 1,Bloomingdale,IL,60108,41.9524481,-88.0976879
Bird Construction Company Limited,Po Box 1043,Lakin,KS,67860,37.9493269,-101.2492521
Waialae Country Club,4997 Kahala Ave,Honolulu,HI,96816,21.2719508,-157.7764132
Almaden Golf & Country Club,6663 Hampton Dr,San Jose,CA,95120,37.2109229,-121.8685906
Creek Country Club Cattail,3600 Cattail Creek Dr,Glenwood,MD,21738,39.2767508,-77.0365132
Riverhill Country Club Inc,100 Riverhill Club Ln,Kerrville,TX,78028,30.0237651,-99.1358715
St Augustine Shores Club,707 Shores Blvd,Saint Augustine,FL,32086,29.79584,-81.3111025
Woodlands Golf Course,2309 Ridge Rd,Windsor Mill,MD,21244,39.3269305,-76.7784881
Wolf Creek Golf Club,18695 S Lackman Rd,Olathe,KS,66062,38.7904971,-94.755737
Holly Tree Country Club,500 Golf Club Dr,Simpsonville,SC,29681,34.7831314,-82.2556027
Pat Markley Golf Shop,730 Country Club Rd,Ann Arbor,MI,48105,42.3240419,-83.7638398
River Oaks Golf Course,1 Park Ave Ste A,Calumet City,IL,60409,41.5999203,-87.5742319
Kingsway Country Club,13625 Sw Kingsway Cir,Arcadia,FL,34269,27.0345945,-82.0441604
Old South Country Club Inc,699 Marlboro Rd,Lothian,MD,20711,38.8173314,-76.653488
Hoosier Links Golf Club,488 N Country Club Dr,Milan,IN,47031,39.1302663,-85.1517119
Pine Crest Golf Course,2415 Nw 143rd St,Vancouver,WA,98685,45.7240611,-122.6961567
Maxwell Municipal Golf Course,1002 S 32nd St,Abilene,TX,79602,32.412409,-99.7350116
Montclair Golf Restaurant,2477 Monterey Blvd,Oakland,CA,94611,37.8187966,-122.2082206
Link's Golf Club At Queen Crk,445 E Ocotillo Rd,San Tan Valley,AZ,85140,33.2483363,-111.5604424
Cobbs Creek Golf Club,7200 Lansdowne Ave,Philadelphia,PA,19151,39.9737645,-75.2583517
Camillus Country Club,5690 Bennetts Corners Rd,Camillus,NY,13031,43.0468184,-76.3574574
Envy Golf Llc,42 S Hamilton Pl,Gilbert,AZ,85233,33.3493693,-111.8324525
Sunnehanna Country Club,1000 Sunnehanna Dr,Johnstown,PA,15905,40.3290633,-78.9361179
Vista Valencia Golf Course,24700 Trevino Dr,Valencia,CA,91355,34.3870537,-118.5654292
Harvest Hill Golf Ctr,3052 Transit Rd,Orchard Park,NY,14127,42.8062988,-78.7053984
Ginn Real Estate Company Llc,215 Celebration Pl,Kissimmee,FL,34747,28.3306444,-81.5343679
Casselberry Golf Club,300 S Triplet Lake Dr,Casselberry,FL,32707,28.6663656,-81.3298401
Hamlet At Willow Creek Members,1 Clubhouse Dr,Mount Sinai,NY,11766,40.9346025,-72.9908632
Crystal Springs Golf Club,3621 State Rt 94,Hamburg,NJ,7419,41.1641846,-74.5644487
Stonehenge Golf & Country Club,1000 Farnham Dr,North Chesterfield,VA,23236,37.4964654,-77.6265794
Rose Park Golf Course,1386 N Redwood Rd,Salt Lake City,UT,84116,40.7999366,-111.9380978
Links At Land's End Restaurant,285 Private Road 5980,Yantis,TX,75497,32.8460079,-95.570459
Sun City Lakes West Golf Crs,10433 W Talisman Rd,Sun City,AZ,85351,33.618364,-112.2828022
City Of North Olmsted,23775 Mastick Rd,North Olmsted,OH,44070,41.4146814,-81.8836615
Peachtree Golf Ctr,2833 Peachtree Industrial Blvd,Duluth,GA,30097,34.024854,-84.151706
Indian Palms Country Club,48630 Monroe St,Indio,CA,92201,33.6970326,-116.2322424
Andrew Johnson Golf Club,Po Box 1750,Greeneville,TN,37744,36.1632243,-82.8339208
Wedgewood Golf Course,5454 Highway 105 W,Conroe,TX,77304,30.3463954,-95.4858474
Whitepath Golf Club,1156 Shenendoa Dr,Ellijay,GA,30540,34.7555455,-84.439074
Friendswoods Golf Course,7730 S County Road 1050 E,Camby,IN,46113,39.6505408,-86.3363972
Ascarate Park,6900 Delta Dr,El Paso,TX,79905,31.7560078,-106.4038754
Glen Cairn Golf Course,N9254 Campbell Lake Rd,Ogdensburg,WI,54962,44.5726732,-88.9918067
Glenwood Country Club,584 Highway 70 E,Glenwood,AR,71943,34.3377714,-93.5054054
Pleasant View Golf Club,1322 Pleasant View Rd,Middleton,WI,53562,43.0877036,-89.5365677
Rawiga Country Club,10353 Rawiga Rd,Seville,OH,44273,40.9958808,-81.8063859
Cannon Ridge Golf Club,9000 Celebrate Virginia Pkwy,Fredericksburg,VA,22406,38.3254831,-77.5332722
Kaua'i Lagoons,3351 Hoolaulea Way Ste 501,Lihue,HI,96766,21.9700323,-159.3531674
Miami Valley Golf Club,3311 Salem Ave,Dayton,OH,45406,39.7930753,-84.2416187
Wailua Golf Course,3-5350 Kuhio Hwy,Lihue,HI,96766,22.0258908,-159.341438
Hyannis Golf Course,1840 Iyannough Rd,Hyannis,MA,2601,41.6845954,-70.3273843
Bedens Brook Club,240 Rolling Hill Rd,Skillman,NJ,8558,40.3899152,-74.7147777
Eagle Ridge Golf Course,505 E Main St,Raymond,MS,39154,32.2563521,-90.4162816
Carthage Municipal Golf Course,2000 Richard Webster Dr,Carthage,MO,64836,37.1765069,-94.3367887
Louisquisset Golf Course,1 Overlook Cir,North Providence,RI,2904,41.8721146,-71.4458187
Homestead Golf Course,3372 State Highway 73,Wisconsin Rapids,WI,54495,44.4129886,-89.8923056
Old Westbury Golf & Country,270 Wheatley Rd,Old Westbury,NY,11568,40.794726,-73.5965182
Heritage Golf,1364 Heritage Rd,Oneonta,AL,35121,33.9847761,-86.45248
Hickory Hills Golf Club,2540 Par View Dr,Jackson,MI,49201,42.21586,-84.4776289
